,SKU,price,category,brand,platform
1,Kuota Sosmed + Chat 1.1 GB,95500,Paket Data,SMARTFREN,shopee
2,Kuota TikTok 1.1 GB,41300,Paket Data,SMARTFREN,shopee
3,Kuota Youtube 1.1 GB,8700,Paket Data,SMARTFREN,shopee
4,Kuota Snack Video 3.5GB,3400,Paket Data,SMARTFREN,shopee
5,Kuota TikTok 3.5 GB,21200,Paket Data,SMARTFREN,shopee
6,Kuota Youtube 3.5 GB,3400,Paket Data,SMARTFREN,shopee
13,Internet Volume 4GB,10800,Paket Data,SMARTFREN,shopee
14,Internet Volume 9GB,16500,Paket Data,SMARTFREN,shopee
21,Kuota Snack Video 8GB,15900,Paket Data,SMARTFREN,shopee
22,Kuota TikTok 8 GB,15900,Paket Data,SMARTFREN,shopee
23,Kuota Youtube 8 GB,15900,Paket Data,SMARTFREN,shopee
30,Internet Volume 6GB,21500,Paket Data,SMARTFREN,shopee
31,Unlimited Harian 1 GB 7 Hari,26900,Paket Data,SMARTFREN,shopee
37,VIU 7 HARI 1GB,8700,Paket Data,SMARTFREN,shopee
38,Internet Volume 18GB,24500,Paket Data,SMARTFREN,shopee
39,Internet Volume 10GB,32000,Paket Data,SMARTFREN,shopee
46,Unlimited Nonstop 6 GB + 2 GB,37500,Paket Data,SMARTFREN,shopee
47,Internet Volume 16GB,42500,Paket Data,SMARTFREN,shopee
54,Unlimited Harian 1 GB 14 Hari,48400,Paket Data,SMARTFREN,shopee
55,Vidio Platinum F1 All Screen 40K,42500,Paket Data,SMARTFREN,shopee
56,VIU 28 HARI 3GB,3400,Paket Data,SMARTFREN,shopee
62,Kuota Nonstop 10GB,44500,Paket Data,SMARTFREN,shopee
63,Unlimited Harian 500MB 28 Hari,48700,Paket Data,SMARTFREN,shopee
64,Unlimited Harian 700 MB 28 Hari,69700,Paket Data,SMARTFREN,shopee
71,Unlimited Nonstop 12GB,53000,Paket Data,SMARTFREN,shopee
72,Vidio Diamond EPL Mobile 57K,61000,Paket Data,SMARTFREN,shopee
78,Kuota 30GB,63500,Paket Data,SMARTFREN,shopee
79,Kuota Nonstop 18GB,64000,Paket Data,SMARTFREN,shopee
80,Smartfren Super 4G Unlimited Bulanan,69400,Paket Data,SMARTFREN,shopee
81,Vidio FIFA World Cup QATAR 22 Mobile,66000,Paket Data,SMARTFREN,shopee
87,Smartfren Super 4G Unlimited Bulanan,69800,Paket Data,SMARTFREN,shopee
88,Smartfren Super 4G Unlimited Bulanan Auto,70000,Paket Data,SMARTFREN,shopee
89,Unlimited 1GB + 1GB 28 Hari,86500,Paket Data,SMARTFREN,shopee
95,Unlimited Harian 700MB (Total 21GB) 30 Hari,73600,Paket Data,SMARTFREN,shopee
96,Unlimited Nonstop 30GB,74000,Paket Data,SMARTFREN,shopee
97,Plan Smartfren Kuota 2L,86500,Paket Data,SMARTFREN,shopee
104,UNS 45 K Vidio FIFA World Cup QATAR 22 Mobile,96500,Paket Data,SMARTFREN,shopee
105,Vidio FIFA World Cup QATAR 22 All screen,99950,Paket Data,SMARTFREN,shopee
106,Kuota 60GB,105000,Paket Data,SMARTFREN,shopee
114,Kuota Nonstop 30GB,98000,Paket Data,SMARTFREN,shopee
115,Unlimited Harian 2GB(Total 60GB) 30 Hari,96000,Paket Data,SMARTFREN,shopee
121,Unlimited Harian 3 GB 28 Hari,107500,Paket Data,SMARTFREN,shopee
122,Vidio Diamond EPL All Screen,3400,Paket Data,SMARTFREN,shopee
123,Unlimited Nonstop 45GB,105000,Paket Data,SMARTFREN,shopee
124,Plan Smartfren Kuota 3L,120500,Paket Data,SMARTFREN,shopee
130,UNS 70 K Vidio FIFA World Cup QATAR 22 Mobile,119900,Paket Data,SMARTFREN,shopee
131,Unlimited Harian 3GB (Total 90GB) 30 Hari,115500,Paket Data,SMARTFREN,shopee
132,Plan Smartfren Kuota 4L,143700,Paket Data,SMARTFREN,shopee
139,Unlimited Nonstop 60GB,131000,Paket Data,SMARTFREN,shopee
140,UNS 100 K Vidio FIFA World Cup QATAR 22 Mobile,149900,Paket Data,SMARTFREN,shopee
141,Kuota 90GB,157000,Paket Data,SMARTFREN,shopee
148,Unlimited Harian 1.75 GB 28 Hari,160500,Paket Data,SMARTFREN,shopee
149,Unlimited Harian 4GB (Total 120GB) 30 Hari,155000,Paket Data,SMARTFREN,shopee
156,UNS 125 K Vidio FIFA World Cup QATAR 22 Mobile,179000,Paket Data,SMARTFREN,shopee
157,Kuota 120GB,209500,Paket Data,SMARTFREN,shopee
163,Unlimited Harian 2 GB 28 HARI,214000,Paket Data,SMARTFREN,shopee
164,Kuota 100GB,297900,Paket Data,SMARTFREN,shopee
165,Kuota 200GB,496264,Paket Data,SMARTFREN,shopee
172,Kuota 420GB,994531,Paket Data,SMARTFREN,shopee
0,Paket Internet OMG 100K (Zona),98100,Paket Data,Telkomsel,shopee
1,Paket Internet OMG 150K (Zona),147900,Paket Data,Telkomsel,shopee
2,Paket Internet OMG 200K (Zona),196000,Paket Data,Telkomsel,shopee
3,Paket Internet OMG 30K (Zona),29800,Paket Data,Telkomsel,shopee
4,Paket Internet OMG 50K (Zona),49800,Paket Data,Telkomsel,shopee
5,Paket Internet OMG 75K (Zona),73700,Paket Data,Telkomsel,shopee
6,Data 5.000,5900,Paket Data,Telkomsel,shopee
12,Data 50MB 7 hari,4900,Paket Data,Telkomsel,shopee
13,GamesMAX Ketengan Harian,5180,Paket Data,Telkomsel,shopee
14,Kuota Telpon 5 Rb (85 Menit Tsel + 15 Menit All 1Hari),6850,Paket Data,Telkomsel,shopee
21,Data 100MB 7 hari,8150,Paket Data,Telkomsel,shopee
22,Data 10.000,10500,Paket Data,Telkomsel,shopee
23,Data 250MB 7 hari,10000,Paket Data,Telkomsel,shopee
30,GamesMAX Ketengan Mingguan,10100,Paket Data,Telkomsel,shopee
31,Internet Harian 10K 1 Hari,9950,Paket Data,Telkomsel,shopee
38,Paket Telepon 200 Menit / 1 Hari (185 Tsel &amp; 15 All),11500,Paket Data,Telkomsel,shopee
39,Kuota Telpon 10 Rb (170 Menit Tsel + 50 Menit All 3Hari),13250,Paket Data,Telkomsel,shopee
40,Data 500MB 15 hari,15350,Paket Data,Telkomsel,shopee
49,GamesMAX Power Weekly FF,15120,Paket Data,Telkomsel,shopee
55,GamesMAX Power Weekly MLBB,15100,Paket Data,Telkomsel,shopee
56,Data 20.000,19800,Paket Data,Telkomsel,shopee
57,GamesMAX Ketengan Bulanan,19950,Paket Data,Telkomsel,shopee
62,Internet Harian 20K 1 Hari,20000,Paket Data,Telkomsel,shopee
63,MAXstream 4GB,20000,Paket Data,Telkomsel,shopee
64,Data 1GB 30 hari,22500,Paket Data,Telkomsel,shopee
66,Data 750MB 7 hari,19500,Paket Data,Telkomsel,shopee
73,"Data GameMAX 3GB, 25.000",24900,Paket Data,Telkomsel,shopee
74,GamesMAX Power Silver FF,24990,Paket Data,Telkomsel,shopee
79,GamesMAX Power Silver MLBB,24990,Paket Data,Telkomsel,shopee
80,Gigamax Fit,24850,Paket Data,Telkomsel,shopee
81,Internet Harian 25K 3 Hari,24875,Paket Data,Telkomsel,shopee
82,Kuota Telpon 20 Rb (350 Menit Tsel + 30 Menit All Opr 7 Hari),23750,Paket Data,Telkomsel,shopee
87,Paket MusicMAX Smule 25.000,24900,Paket Data,Telkomsel,shopee
88,Paket NEW MusicMAX 25.000,25200,Paket Data,Telkomsel,shopee
89,Telkomsel Data 25.000,24850,Paket Data,Telkomsel,shopee
90,Telkomsel Data MAXstream 50.000,49700,Paket Data,Telkomsel,shopee
96,Telkomsel Paket Bicara 25.000,24900,Paket Data,Telkomsel,shopee
97,Paket Telepon 400 Menit / 3 Hari (370 Tsel &amp; 30 All),27500,Paket Data,Telkomsel,shopee
98,Kuota Telpon 25 Rb (550 Menit Tsel + 50 Menit All Opr 7 Hari),28500,Paket Data,Telkomsel,shopee
104,Internet Mingguan 30K,29850,Paket Data,Telkomsel,shopee
105,Internet Harian 40K 3 Hari,39750,Paket Data,Telkomsel,shopee
106,Paket Telepon 600 Menit / 7 Hari (550 Tsel &amp; 50 All),38750,Paket Data,Telkomsel,shopee
112,Telkomsel Paket Bicara 40.000,39700,Paket Data,Telkomsel,shopee
113,Data 2GB 30 hari,45300,Paket Data,Telkomsel,shopee
119,Internet Mingguan 45K,44950,Paket Data,Telkomsel,shopee
120,Vidio FIFA World Cup Qatar 2022 Mobile 49rb,48750,Paket Data,Telkomsel,shopee
121,GamesMAX Power Gold FF,49965,Paket Data,Telkomsel,shopee
122,GamesMAX Power Gold MLBB,49965,Paket Data,Telkomsel,shopee
123,Gigamax Basic,49900,Paket Data,Telkomsel,shopee
131,Telkomsel Data 50.000,49650,Paket Data,Telkomsel,shopee
137,Data 3GB 30 hari,54500,Paket Data,Telkomsel,shopee
138,Paket Internet OMG 55K (Zona),55000,Paket Data,Telkomsel,shopee
139,Kuota Telpon 50 Rb (1000 Menit Tsel + 100 Menit All Opr 30 Hari ),58750,Paket Data,Telkomsel,shopee
145,Paket Telepon 1300 Menit / 15 Hari (1200 Tsel &amp; 100 All),59750,Paket Data,Telkomsel,shopee
146,Paket Internet Bulanan OMG + Vidio 65K,64750,Paket Data,Telkomsel,shopee
147,Up to 4.5GB + 2GB OMG,67600,Paket Data,Telkomsel,shopee
154,GamesMAX Power Diamond FF,74790,Paket Data,Telkomsel,shopee
155,GamesMAX Power Diamond MLBB,74690,Paket Data,Telkomsel,shopee
161,Paket Internet OMG 75K (Zona),74450,Paket Data,Telkomsel,shopee
162,Paket Telepon 2100 Menit / 30 Hari (2000 Tsel &amp; 100 All),81100,Paket Data,Telkomsel,shopee
163,Data 8GB,84700,Paket Data,Telkomsel,shopee
169,Paket Internet Bulanan OMG + Vidio 85K,84750,Paket Data,Telkomsel,shopee
170,Vidio FIFA World Cup Qatar 2022 88rb,87500,Paket Data,Telkomsel,shopee
171,Data 4GB 30 hari,91000,Paket Data,Telkomsel,shopee
177,Vidio FIFA World Cup Qatar 2022 98rb,97700,Paket Data,Telkomsel,shopee
178,Data 12GB,97500,Paket Data,Telkomsel,shopee
179,Data 5GB 30 hari,100000,Paket Data,Telkomsel,shopee
186,Internet Combo 10GB,97500,Paket Data,Telkomsel,shopee
187,MAXstream Gala 24GB,99300,Paket Data,Telkomsel,shopee
188,Telkomsel Data MAXstream 100.000,97700,Paket Data,Telkomsel,shopee
195,Telkomsel Paket Bicara 105.000,104900,Paket Data,Telkomsel,shopee
196,Paket Internet OMG 110K (Zona),109000,Paket Data,Telkomsel,shopee
202,Kuota Telpon 100 Rb (2250 Menit Tsel + 250 Menit All Opr 30 Hari ),115000,Paket Data,Telkomsel,shopee
203,Paket Internet Bulanan OMG + Vidio 120K,119950,Paket Data,Telkomsel,shopee
204,Paket Telepon 6500 Menit / 30 Hari (6250 Menit &amp; 250 All),130500,Paket Data,Telkomsel,shopee
205,Data 8GB 30 hari,140500,Paket Data,Telkomsel,shopee
212,Internet RoaMAX Qatar 150rb,133500,Paket Data,Telkomsel,shopee
213,MAXstream Gala 40GB,148700,Paket Data,Telkomsel,shopee
220,Telkomsel Data MAXstream 150.000,146800,Paket Data,Telkomsel,shopee
221,Paket Internet OMG 160K (Zona),158500,Paket Data,Telkomsel,shopee
228,Paket Internet Bulanan OMG + Vidio 170K,169550,Paket Data,Telkomsel,shopee
229,Up to 50GB + 2GB MAXStream,194900,Paket Data,Telkomsel,shopee
236,Paket Internet OMG 210K (Zona),210000,Paket Data,Telkomsel,shopee
237,Paket Internet Bulanan OMG + Vidio 220K,219750,Paket Data,Telkomsel,shopee
244,Data 300.000,297000,Paket Data,Telkomsel,shopee
245,Internet RoaMAX Qatar 300rb,268700,Paket Data,Telkomsel,shopee
0,Happy 1.5GB 1 hari + Kuota Lokal 0.5GB,3825,Paket Data,three,shopee
1,Mix Small 2.5GB,4950,Paket Data,three,shopee
2,Mix Small 3GB,4950,Paket Data,three,shopee
3,Mix Small 5GB,4950,Paket Data,three,shopee
4,Rahmat (Ramadan Hemat) 3GB 1 hari,4700,Paket Data,three,shopee
5,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5025,Paket Data,three,shopee
6,Happy 2GB 1 Hari,5050,Paket Data,three,shopee
13,Happy 2GB 1 hari + Kuota Lokal 0.5GB,5200,Paket Data,three,shopee
14,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,5400,Paket Data,three,shopee
15,Happy 2GB 1 hari + Kuota Lokal 0.5GB,5680,Paket Data,three,shopee
23,Happy 1GB,6150,Paket Data,three,shopee
24,Happy 1GB 3 Hari,6550,Paket Data,three,shopee
30,Happy 2.5GB 1 hari + Kuota Lokal 0.5GB,6300,Paket Data,three,shopee
31,H3RO 12 Diamonds MLBB + 1GB,7600,Paket Data,three,shopee
32,Happy 1.5GB 7 hari + Kuota Lokal 1GB,8575,Paket Data,three,shopee
39,Happy 1.5GB 7 hari + Kuota Lokal 1GB,9400,Paket Data,three,shopee
40,Happy 3GB 2 Hari,9900,Paket Data,three,shopee
47,Happy 5GB 1 hari + Kuota Lokal 2GB,9525,Paket Data,three,shopee
48,Happy UL2GB (1GB + Unlimited YouTube),9500,Paket Data,three,shopee
49,Mix Small 2.75GB,9900,Paket Data,three,shopee
55,Happy 1.5GB 7 hari + Kuota Lokal 0.5GB,10340,Paket Data,three,shopee
56,Happy 3GB 2 hari,10700,Paket Data,three,shopee
57,Happy 3GB 3 hari + Kuota Lokal 1GB,10475,Paket Data,three,shopee
58,Happy 5GB 1 hari + Kuota Lokal 2GB,10450,Paket Data,three,shopee
64,Mix Small 2.75GB,10900,Paket Data,three,shopee
65,Happy 2GB,11900,Paket Data,three,shopee
66,Happy 3GB 2 hari + Kuota Lokal 1GB,11670,Paket Data,three,shopee
72,Happy 3GB 3 hari + Kuota Lokal 1GB,11200,Paket Data,three,shopee
73,Happy 5GB 1 hari + Kuota Lokal 1.5GB,11200,Paket Data,three,shopee
74,Mix Small 2.75GB,11890,Paket Data,three,shopee
75,Happy 3GB 3 hari + Kuota Lokal 1GB,12600,Paket Data,three,shopee
82,(closed) AON 3GB,13850,Paket Data,three,shopee
83,(closed) AON 3GB,13975,Paket Data,three,shopee
84,Happy 3GB,14200,Paket Data,three,shopee
91,Happy 3GB 30 hari,14275,Paket Data,three,shopee
92,Happy 5GB 3 hari + Kuota Lokal 2GB,14275,Paket Data,three,shopee
98,Paket Bebas Bicara 60 Menit,14799,Paket Data,three,shopee
99,AON 2.5GB + Kuota Lokal 1.5GB,15025,Paket Data,three,shopee
100,AON 3GB,14800,Paket Data,three,shopee
107,Happy 3GB 7 Hari,14450,Paket Data,three,shopee
108,Happy 5GB 3 hari + Kuota Lokal 2GB,15400,Paket Data,three,shopee
109,Happy 3.5GB 5 hari + Kuota Lokal 2.5GB,16650,Paket Data,three,shopee
115,Happy 5GB 3 hari + Kuota Lokal 1.5GB,16800,Paket Data,three,shopee
116,(closed) AON 4GB,17900,Paket Data,three,shopee
117,Keep ON 3GB + VIU 3 Hari,20000,Paket Data,three,shopee
123,Happy 3.5GB 5 hari + Kuota Lokal 1GB,18000,Paket Data,three,shopee
124,(closed) AON 4GB,18825,Paket Data,three,shopee
125,AON 3GB + Kuota Lokal 1.5GB,19400,Paket Data,three,shopee
132,Cicilan 13GB Rp 60RB (Cicil 4x),19800,Paket Data,three,shopee
133,Cicilan 13GB Rp60RB (Cicil 4X),19700,Paket Data,three,shopee
140,Happy 5GB 7 hari + Kuota Lokal 3GB,19025,Paket Data,three,shopee
141,Mix Small 3GB,19610,Paket Data,three,shopee
146,Rahmat (Ramadan Hemat) 30GB 7 hari,18700,Paket Data,three,shopee
147,AON 3.5GB + Kuota Lokal 3GB,19525,Paket Data,three,shopee
148,AON 4GB,19050,Paket Data,three,shopee
149,Happy 6GB 5 hari + Kuota Lokal 3GB,19975,Paket Data,three,shopee
156,AON 3GB + Kuota Lokal 1.5GB,21200,Paket Data,three,shopee
157,Happy 3.5GB 30 hari + Kuota Lokal 2.5GB,20550,Paket Data,three,shopee
164,Happy 5GB 7 hari + Kuota Lokal 3GB,20550,Paket Data,three,shopee
165,AON 3GB + Kuota Lokal 1GB,22170,Paket Data,three,shopee
171,Happy 3.5GB 30 hari + Kuota Lokal 1GB,21490,Paket Data,three,shopee
172,Happy 5GB 7 hari + Kuota Lokal 1.5GB,22420,Paket Data,three,shopee
173,AON 4GB + Kuota Lokal 2.5GB,24000,Paket Data,three,shopee
180,Cicilan 18GB Rp 80RB (Cicil 4x),24800,Paket Data,three,shopee
181,Cicilan 18GB Rp80RB (Cicil 4X),24550,Paket Data,three,shopee
188,Happy 5GB,24750,Paket Data,three,shopee
189,Mix Small 3.75GB,24510,Paket Data,three,shopee
190,AON 4GB + Kuota Lokal 2.5GB,25900,Paket Data,three,shopee
197,Happy 9GB 5 hari + Kuota Lokal 1GB,25650,Paket Data,three,shopee
198,(closed) AON 6GB,26950,Paket Data,three,shopee
204,AON 4GB + Kuota Lokal 1GB,27820,Paket Data,three,shopee
205,Keep ON 5GB + VIU 7 Hari,28600,Paket Data,three,shopee
206,(closed) AON 6GB,28250,Paket Data,three,shopee
213,Cicilan 23GB Rp 100RB (Cicil 4x),29800,Paket Data,three,shopee
214,Cicilan 23GB Rp100RB (Cicil 4X),29800,Paket Data,three,shopee
215,H3RO Max,28000,Paket Data,three,shopee
222,Happy 7GB 30 hari + Kuota Lokal 4GB + TikTok 5GB,28525,Paket Data,three,shopee
223,Happy 9GB 5 hari + Kuota Lokal 3GB,28200,Paket Data,three,shopee
230,KeepOn 5GB + KlikFilm,29500,Paket Data,three,shopee
231,Paket Bebas Bicara 150 Menit,29500,Paket Data,three,shopee
236,(closed) AON 6GB,28550,Paket Data,three,shopee
237,AON 6GB + Kuota Lokal 4GB,28550,Paket Data,three,shopee
238,Happy 7GB 30 hari + Kuota Lokal 4GB,29850,Paket Data,three,shopee
239,Mix Kuota ++ 1.25GB,33300,Paket Data,three,shopee
246,H3RO 85 Diamonds MLBB + 5GB,33000,Paket Data,three,shopee
247,Happy 7GB 30 hari + Kuota Lokal 2GB + Nelpon ke Tri &amp; IM3,32650,Paket Data,three,shopee
253,Mix Combo 2GB + 20 mnt,35000,Paket Data,three,shopee
254,Happy 10GB 10 hari + Kuota Lokal 4GB,36200,Paket Data,three,shopee
255,(closed) AON 12GB,36500,Paket Data,three,shopee
262,(closed) AON 12GB,37700,Paket Data,three,shopee
263,AON 7GB + Kuota Lokal 4GB,38200,Paket Data,three,shopee
264,Happy 10GB 10 hari + Kuota Lokal 3GB,39200,Paket Data,three,shopee
270,AON 7GB + Kuota Lokal 4GB,41200,Paket Data,three,shopee
271,(closed) AON 12GB,38100,Paket Data,three,shopee
272,AON 9GB + Kuota Lokal 6GB,40025,Paket Data,three,shopee
279,Happy 11GB 30 hari + Kuota Lokal 6GB + TikTok 5GB,42775,Paket Data,three,shopee
280,[PROMO] Tri MAU 3GB,34900,Paket Data,three,shopee
287,AON 7GB + Kuota Lokal 2GB + Nelpon ke Tri &amp; IM3,44070,Paket Data,three,shopee
288,(closed) AON 16GB,45000,Paket Data,three,shopee
289,(closed) AON 16GB,47150,Paket Data,three,shopee
296,(closed) Happy 12GB,48500,Paket Data,three,shopee
297,AddOn 12GB,47339,Paket Data,three,shopee
304,AON 10GB + Kuota Lokal 6GB,47700,Paket Data,three,shopee
305,Kuota 10GB + Genflix 30 hari,49500,Paket Data,three,shopee
306,Mix Kuota ++ 2.25GB,50000,Paket Data,three,shopee
314,Mix Super 10GB,49100,Paket Data,three,shopee
321,Paket Bebas Bicara 250 Menit,49100,Paket Data,three,shopee
322,Tri MAU 12GB,49500,Paket Data,three,shopee
324,Kuota 10GB + Klikfilm 30 hari,49350,Paket Data,three,shopee
325,AddOn 12GB,51000,Paket Data,three,shopee
326,AON 10GB + Kuota Lokal 6GB,51600,Paket Data,three,shopee
327,(closed) AON 16GB,50500,Paket Data,three,shopee
328,(closed) AON Unlimited 26GB,59900,Paket Data,three,shopee
329,AON 12GB + Kuota Lokal 8GB,51050,Paket Data,three,shopee
330,Happy 12GB,53000,Paket Data,three,shopee
336,Happy 13GB 30 hari + Kuota Lokal 6GB,51350,Paket Data,three,shopee
337,Happy 14GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,52275,Paket Data,three,shopee
338,AddOn 12GB,54770,Paket Data,three,shopee
343,AON 10GB + Kuota Lokal 3GB + Nelpon ke Tri &amp; IM3,55420,Paket Data,three,shopee
344,Happy 13GB 30 hari + Kuota Lokal 4GB + Nelpon ke Tri &amp; IM3,54200,Paket Data,three,shopee
345,AON 14GB + Kuota Lokal 7GB,57300,Paket Data,three,shopee
346,Happy 14GB 30 hari + Kuota Lokal 10GB,56900,Paket Data,three,shopee
352,Happy 18GB,57600,Paket Data,three,shopee
353,Happy 18GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,57025,Paket Data,three,shopee
354,Keep ON 8.5GB + VIU 30 Hari,59350,Paket Data,three,shopee
362,Happy 14GB 30 hari + Kuota Lokal 4GB + Nelpon ke Tri &amp; IM3,58800,Paket Data,three,shopee
363,AON 14GB + Kuota Lokal 7GB,62200,Paket Data,three,shopee
370,H3RO 170 Diamonds MLBB + 10GB,61500,Paket Data,three,shopee
371,Kuota 10GB + Viu 30 hari ,64280,Paket Data,three,shopee
378,(closed) AON UL 26GB,63250,Paket Data,three,shopee
379,AON 14GB + Kuota Lokal 4GB + Nelpon ke Tri &amp; IM3,66030,Paket Data,three,shopee
385,Happy 18GB,67500,Paket Data,three,shopee
386,Happy 30GB 30 hari + Kuota Lokal 10GB + TikTok 5GB,66525,Paket Data,three,shopee
387,[PROMO] Tri MAU 15GB,59900,Paket Data,three,shopee
394,(closed) AON 26GB UL,68700,Paket Data,three,shopee
395,AON Unlimited 26GB,69375,Paket Data,three,shopee
396,AddOn 32GB,71300,Paket Data,three,shopee
403,Happy 30GB 30 hari + Kuota Lokal 10GB,70000,Paket Data,three,shopee
404,Mix Combo 32GB + 30 mnt,73510,Paket Data,three,shopee
411,Happy UL 52GB,74500,Paket Data,three,shopee
412,(closed) AON Unlimited 30GB,80000,Paket Data,three,shopee
419,AON Unlimited 26GB,76500,Paket Data,three,shopee
420,Happy 30GB 30 hari + Kuota Lokal 10GB + Nelpon ke Tri &amp; IM3,74670,Paket Data,three,shopee
426,Happy 26GB,79300,Paket Data,three,shopee
427,Happy UL 52GB,77800,Paket Data,three,shopee
428,AON Unlimited 26GB + Nelpon ke Tri &amp; IM3,80620,Paket Data,three,shopee
435,AddOn 38GB,81250,Paket Data,three,shopee
436,Happy 42GB 30 hari + Kuota Lokal 8GB + TikTok 5GB,80775,Paket Data,three,shopee
443,(closed) AON UL 30GB,82950,Paket Data,three,shopee
444,Happy UL 22GB 30 hari + YT/Viu/Netflix 30GB + Nelpon ke Tri &amp; IM3,82800,Paket Data,three,shopee
450,(closed) AON 32GB,86800,Paket Data,three,shopee
451,Happy 42GB 30 hari + Kuota Lokal 8GB,84500,Paket Data,three,shopee
452,Mix Combo 38GB + 30mnt,89400,Paket Data,three,shopee
457,Mix Super 24GB,88650,Paket Data,three,shopee
458,[PROMO] Tri MAU 20GB,69900,Paket Data,three,shopee
459,Happy 25GB,91000,Paket Data,three,shopee
460,AON 30GB UL,92800,Paket Data,three,shopee
466,(closed) AON 32GB,94500,Paket Data,three,shopee
467,AON 40GB + Kuota Lokal 10GB,95050,Paket Data,three,shopee
468,AON 40GB + Kuota Lokal 10GB,95100,Paket Data,three,shopee
475,H3RO 296 diamonds MLBB + 25GB + Ekstra  28 diamonds MLBB,94500,Paket Data,three,shopee
476,Happy 42GB 30 hari + Nelpon ke Tri &amp; IM3,93730,Paket Data,three,shopee
477,Mix Super 30GB,98300,Paket Data,three,shopee
484,AON 40GB + Kuota Lokal 10GB,101500,Paket Data,three,shopee
485,(closed) AON Unlimited 36GB,104924,Paket Data,three,shopee
492,Happy 45GB,105800,Paket Data,three,shopee
493,Happy 50GB 30 hari + Kuota Lokal 14GB,105000,Paket Data,three,shopee
494,Happy 55GB 30 hari + Kuota Lokal 15GB + TikTok 5GB,106050,Paket Data,three,shopee
501,AON 40GB + Kuota Lokal 12GB + Nelpon ke Tri &amp; IM3,109150,Paket Data,three,shopee
502,Happy 50GB 30 hari + Nelpon ke Tri &amp; IM3,109540,Paket Data,three,shopee
508,MovieMax 30GB + Genflix,113500,Paket Data,three,shopee
509,MovieMax 30GB + KlikFilm,113500,Paket Data,three,shopee
510,MovieMax 30GB + Viu,113500,Paket Data,three,shopee
517,Home 117GB,112000,Paket Data,three,shopee
518,AON 36GB UL,114300,Paket Data,three,shopee
525,Home 120GB,112950,Paket Data,three,shopee
526,Home 117GB,118900,Paket Data,three,shopee
533,Home 60GB,120000,Paket Data,three,shopee
534,Happy 100GB,131500,Paket Data,three,shopee
541,Happy 100GB 30 Hari + Kuota Lokal 20GB + TikTok 5GB,131050,Paket Data,three,shopee
542,Happy 130GB 30 hari + Kuota Lokal 20GB + TikTok 5GB,138000,Paket Data,three,shopee
549,Happy 130GB 30 hari,142600,Paket Data,three,shopee
550,Happy 75GB 30 hari + Nelpon ke Tri &amp; IM3,144190,Paket Data,three,shopee
551,Home 150GB,143000,Paket Data,three,shopee
558,Home 150GB,141250,Paket Data,three,shopee
559,Happy 100GB 30 hari + Kuota Lokal 20GB,200000,Paket Data,three,shopee
560,Happy 100GB 30 hari + Nelpon ke Tri &amp; IM3,199870,Paket Data,three,shopee
566,Happy 130GB 30 hari,250000,Paket Data,three,shopee
567,Happy 130GB 30 hari + Nelpon ke Tri &amp; IM3,249970,Paket Data,three,shopee
0,XTRA Combo Lite 13GB,62000,Paket Data,XL,shopee
1,XTRA Combo Lite 25GB,99000,Paket Data,XL,shopee
2,XTRA Combo Lite 37GB,119500,Paket Data,XL,shopee
3,XTRA Combo Lite 4.5GB,27500,Paket Data,XL,shopee
4,XTRA Combo Lite 7GB,39000,Paket Data,XL,shopee
5,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota TikTok 2GB,185000,Paket Data,XL,shopee
6,XTRA Combo VIP 20GB+20GB &amp; XTRA Kuota Viu 5GB,185000,Paket Data,XL,shopee
13,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota TikTok 2GB,241000,Paket Data,XL,shopee
14,XTRA Combo VIP 35GB+35GB &amp; XTRA Kuota Viu 5GB,241000,Paket Data,XL,shopee
21,"Xtra Edukasi 2GB, 1hr",1300,Paket Data,XL,shopee
22,"Xtra Conference 2GB, 1hr",2300,Paket Data,XL,shopee
29,"Xtra Edukasi 5GB, 3hr",2800,Paket Data,XL,shopee
30,Blue 1GB| 2hr,4750,Paket Data,XL,shopee
36,"Xtra Conference 5GB, 3hr",4300,Paket Data,XL,shopee
37,"Hotrod 500MB, 7hari",4950,Paket Data,XL,shopee
38,Kuota 100MB| 1hr + Voucher Steam Wallet 6rb,7100,Paket Data,XL,shopee
46,"Xtra Edukasi 15GB, 7hr",7970,Paket Data,XL,shopee
47,Blue 3GB| 2hr,9450,Paket Data,XL,shopee
54,Hotrod 1GB / 7 hari,9000,Paket Data,XL,shopee
55,Kuota 100MB| 1hr + Voucher Steam Wallet 8rb,9950,Paket Data,XL,shopee
56,"Hotrod 1.5GB, 3hari",8950,Paket Data,XL,shopee
63,"Xtra Kuota 30GB,  30 hari",11900,Paket Data,XL,shopee
64,"AnyNet 400Mnt,  7 hari",11400,Paket Data,XL,shopee
71,"Xtra Conference 15GB, 7hr",10300,Paket Data,XL,shopee
72,Xtra Hotrod Special 2GB| 7hr,11500,Paket Data,XL,shopee
78,Xtra Combo Flex S 1.5GB 30 Hari,19000,Paket Data,XL,shopee
79,Xtra Hotrod Special S| 7hr,16250,Paket Data,XL,shopee
